Pattern A,Pattern B,Similarity Score
Other Classifications,Exhibition Provenance: Transfer of Custody,0.3611903649260113
Other Classifications,Exhibition Provenance: Internal Moves,0.3412390600238651
Other Classifications,Exhibition Specific Labels,0.45282577937060137
Other Classifications,Depiction of the Object at the Exhibition,0.27407547534184296
Objects Carrying Textual Works,"Single Object, Multiple Works",0.2779389271904188
Objects Carrying Textual Works,"Single Object, Single Textual and Visual Work",0.5304446639254194
Objects Carrying Textual Works,Related Objects,0.5482933550126324
Objects Carrying Textual Works,Ownership,0.5145011085337972
Objects Carrying Textual Works,Custody,0.5125407194580393
Objects Carrying Textual Works,Location,0.5275208305214922
Objects Carrying Textual Works,Credit / Attribution Statement,0.48540328737150384
Objects Carrying Textual Works,Rights Statement,0.48314037766106566
Objects Carrying Textual Works,RightsStatements.org Assertions,0.0
Objects Carrying Textual Works,Digital Objects,0.2436743638176835
Objects Carrying Textual Works,Digital Images,0.4518400546037243
Objects Carrying Textual Works,Digital Surrogates,0.45543662489600323
Objects Carrying Textual Works,Home Page,0.43707790218543713
Objects Carrying Textual Works,Other Pages,0.3750149911613239
Objects Carrying Textual Works,IIIF Images,0.3140514034884492
Objects Carrying Textual Works,IIIF Manifests,0.31352461701429346
Objects Carrying Textual Works,Core Information,0.10483312745050291
Objects Carrying Textual Works,Geospatial Location,0.12976489165424115
Objects Carrying Textual Works,Geospatial Approximation,0.22436271643360137
Objects Carrying Textual Works,"Buildings and ""Immovable"" Objects",0.33296860438055187
Objects Carrying Textual Works,Types,0.2741055812479258
Objects Carrying Textual Works,Names,0.2728047799378803
Objects Carrying Textual Works,Parts of Names,0.0
Objects Carrying Textual Works,Identity,0.14654496622042654
Objects Carrying Textual Works,Equivalent Resources,0.30529444097289854
Objects Carrying Textual Works,Addresses,0.0
Objects Carrying Textual Works,Birth and Death / Formation and Dissolution,0.21950667355147604
Objects Carrying Textual Works,Active Dates,0.29190580630701446
Objects Carrying Textual Works,Biography,0.33891741279587506
Objects Carrying Textual Works,Nationality,0.34152646124854896
Objects Carrying Textual Works,Ethnicity,0.27365798115868156
Objects Carrying Textual Works,Gender,0.3339602997518551
Objects Carrying Textual Works,Digital Integration,0.308388145787165
Objects Carrying Textual Works,Organization Membership,0.3449625117399422
Objects Carrying Textual Works,Provenance Event,0.33259513872715846
Objects Carrying Textual Works,Classifications,0.451443185929571
Objects Carrying Textual Works,Relative Times,0.4343637058474818
Objects Carrying Textual Works,"Object Acquisition
",0.434506184529173
Objects Carrying Textual Works,"Multiple Owners
",0.48850956807424806
Objects Carrying Textual Works,Agents,0.33038052907425547
Objects Carrying Textual Works,Exchange of Objects,0.336362345975302
Objects Carrying Textual Works,Payments,0.0
Objects Carrying Textual Works,"Payment for Services
",0.49308427850944847
Objects Carrying Textual Works,Loans,0.40896349702228224
Objects Carrying Textual Works,"Institutional Ownership, Departmental Custody",0.46911804184124933
Objects Carrying Textual Works,Loss,0.44591462422518413
Objects Carrying Textual Works,Theft,0.364903072300162
Objects Carrying Textual Works,Sale of Stolen or Looted Objects,0.3221740437709777
Objects Carrying Textual Works,Rights and their Acquisition,0.3028422780866777
Objects Carrying Textual Works,Multiple Owners with Different Stakes,0.4608714282573559
Objects Carrying Textual Works,Transfer of Shares,0.3864944389061126
Objects Carrying Textual Works,Intellectual Property Rights,0.39152808223515
Objects Carrying Textual Works,Encounters,0.0
Objects Carrying Textual Works,Promised Gift,0.2137742343021965
Objects Carrying Textual Works,Commissions for Artwork,0.26241751422780973
Objects Carrying Textual Works,Auction,0.3161201425278865
Objects Carrying Textual Works,Auction of Lot,0.3053912346775019
Objects Carrying Textual Works,Known Bid Amounts,0.318088400731492
Objects Carrying Textual Works,Set of Objects,0.27704945567246897
Objects Carrying Textual Works,Pre-set Prices,0.323544841285353
Objects Carrying Textual Works,Purchase of Lot,0.45926403967329416
Objects Carrying Textual Works,Lot Withdrawn,0.4480825921982052
Objects Carrying Textual Works,Object Withdrawn from Lot,0.5102314369041417
Objects Carrying Textual Works,Reserve Not Met,0.40521344926979974
Objects Carrying Textual Works,Bought by Owner,0.4947024166261643
Objects Carrying Textual Works,"Winner Unable to Pay
",0.4637396879348057
Objects Carrying Textual Works,Auction Catalog,0.4115373806435446
Objects Carrying Textual Works,Moving an Object,0.5161178875587643
Objects Carrying Textual Works,Taking Inventory,0.3942151592987147
Objects Carrying Textual Works,Object Ownership and Existence,0.2929012201494215
Objects Carrying Textual Works,Core Features,0.6078858027841758
Objects Carrying Textual Works,Collections of Objects,0.5253541787743453
Objects Carrying Textual Works,Departmental Collections,0.5276067845513776
Objects Carrying Textual Works,Other Uses,0.36389036932166763
Objects Carrying Textual Works,Collection Specific Information,0.288542058060509
Objects Carrying Textual Works,Adding and Removing Resources,0.33908664369952973
Objects Carrying Textual Works,Exhibition Concept,0.334845249069702
Objects Carrying Textual Works,Exhibition Activity,0.41262704048825294
Objects Carrying Textual Works,Multiple Venues,0.33456870307401626
Objects Carrying Textual Works,Objects,0.5504794446105521
Objects Carrying Textual Works,Exhibition Provenance: Transfer of Custody,0.3176904871346291
Objects Carrying Textual Works,Exhibition Provenance: Internal Moves,0.34686290684710597
Objects Carrying Textual Works,Exhibition Specific Labels,0.4464470704368782
Objects Carrying Textual Works,Depiction of the Object at the Exhibition,0.24792470239506625
"Single Object, Multiple Works","Single Object, Single Textual and Visual Work",0.29692406854592707
"Single Object, Multiple Works",Related Objects,0.30228416692628846
"Single Object, Multiple Works",Ownership,0.28036815043780366
"Single Object, Multiple Works",Custody,0.28984783862781127
"Single Object, Multiple Works",Location,0.29279671730578644
"Single Object, Multiple Works",Credit / Attribution Statement,0.2718947591980334
"Single Object, Multiple Works",Rights Statement,0.2669614245390268
"Single Object, Multiple Works",RightsStatements.org Assertions,0.0
"Single Object, Multiple Works",Digital Objects,0.3562129100047457
"Single Object, Multiple Works",Digital Images,0.4195973298841055
"Single Object, Multiple Works",Digital Surrogates,0.24630800413013634
"Single Object, Multiple Works",Home Page,0.25761004912836083
"Single Object, Multiple Works",Other Pages,0.3129793297145032
"Single Object, Multiple Works",IIIF Images,0.17285978772607283
"Single Object, Multiple Works",IIIF Manifests,0.2007344779462063
"Single Object, Multiple Works",Core Information,0.07453563830693705
"Single Object, Multiple Works",Geospatial Location,0.1287416483539926
"Single Object, Multiple Works",Geospatial Approximation,0.1623815774509989
"Single Object, Multiple Works","Buildings and ""Immovable"" Objects",0.23256719212927326
"Single Object, Multiple Works",Types,0.19049168520952614
"Single Object, Multiple Works",Names,0.1644640606297283
"Single Object, Multiple Works",Parts of Names,0.0
"Single Object, Multiple Works",Identity,0.11112097864926178
"Single Object, Multiple Works",Equivalent Resources,0.1817876320694859
"Single Object, Multiple Works",Addresses,0.0
"Single Object, Multiple Works",Birth and Death / Formation and Dissolution,0.14964612039451408
"Single Object, Multiple Works",Active Dates,0.192032994961171
"Single Object, Multiple Works",Biography,0.21458553035126748
"Single Object, Multiple Works",Nationality,0.2162374491515161
"Single Object, Multiple Works",Ethnicity,0.24657791513217878
"Single Object, Multiple Works",Gender,0.21122854442240943
"Single Object, Multiple Works",Digital Integration,0.18721281261368092
"Single Object, Multiple Works",Organization Membership,0.2222176945476605
"Single Object, Multiple Works",Provenance Event,0.19497214257304757
"Single Object, Multiple Works",Classifications,0.26663740536900776
"Single Object, Multiple Works",Relative Times,0.2731071752733023
"Single Object, Multiple Works","Object Acquisition
",0.27012986596689187
"Single Object, Multiple Works","Multiple Owners
",0.26522234137835005
"Single Object, Multiple Works",Agents,0.22382533100528207
"Single Object, Multiple Works",Exchange of Objects,0.2000280484326687
"Single Object, Multiple Works",Payments,0.0
"Single Object, Multiple Works","Payment for Services
",0.28657043964000656
"Single Object, Multiple Works",Loans,0.22972666194685126
"Single Object, Multiple Works","Institutional Ownership, Departmental Custody",0.25641026621930096
"Single Object, Multiple Works",Loss,0.24570215031706982
"Single Object, Multiple Works",Theft,0.23336897534517084
"Single Object, Multiple Works",Sale of Stolen or Looted Objects,0.20555243709686927
"Single Object, Multiple Works",Rights and their Acquisition,0.19102534811147662
"Single Object, Multiple Works",Multiple Owners with Different Stakes,0.2767497952341484
"Single Object, Multiple Works",Transfer of Shares,0.23759299204869166
"Single Object, Multiple Works",Intellectual Property Rights,0.2429716419543065
"Single Object, Multiple Works",Encounters,0.0
"Single Object, Multiple Works",Promised Gift,0.12771023761747788
"Single Object, Multiple Works",Commissions for Artwork,0.17144526541353167
"Single Object, Multiple Works",Auction,0.21041682776536977
"Single Object, Multiple Works",Auction of Lot,0.184541854824613
"Single Object, Multiple Works",Known Bid Amounts,0.17261309769715813
"Single Object, Multiple Works",Set of Objects,0.17968397054688354
"Single Object, Multiple Works",Pre-set Prices,0.21483147248061663
"Single Object, Multiple Works",Purchase of Lot,0.21437781640821957
"Single Object, Multiple Works",Lot Withdrawn,0.2481242920673474
"Single Object, Multiple Works",Object Withdrawn from Lot,0.2865222140309443
"Single Object, Multiple Works",Reserve Not Met,0.23819263306979813
"Single Object, Multiple Works",Bought by Owner,0.2705996918825808
"Single Object, Multiple Works","Winner Unable to Pay
",0.25130692355017775
"Single Object, Multiple Works",Auction Catalog,0.22654063212427422
"Single Object, Multiple Works",Moving an Object,0.19642009905740723
"Single Object, Multiple Works",Taking Inventory,0.20525050763706815
"Single Object, Multiple Works",Object Ownership and Existence,0.1299967966358126
"Single Object, Multiple Works",Core Features,0.2935316567450288
"Single Object, Multiple Works",Collections of Objects,0.25791518553667886
"Single Object, Multiple Works",Departmental Collections,0.26268958313274926
"Single Object, Multiple Works",Other Uses,0.22251077387301088
"Single Object, Multiple Works",Collection Specific Information,0.1884032396640858
"Single Object, Multiple Works",Adding and Removing Resources,0.23491200090086317
"Single Object, Multiple Works",Exhibition Concept,0.23327785670502033
"Single Object, Multiple Works",Exhibition Activity,0.2647321660232561
"Single Object, Multiple Works",Multiple Venues,0.2972253175883606
"Single Object, Multiple Works",Objects,0.3085410386569096
"Single Object, Multiple Works",Exhibition Provenance: Transfer of Custody,0.2094758014436956
"Single Object, Multiple Works",Exhibition Provenance: Internal Moves,0.1907510864733052
"Single Object, Multiple Works",Exhibition Specific Labels,0.23794043294018824
"Single Object, Multiple Works",Depiction of the Object at the Exhibition,0.17009644232725954
"Single Object, Single Textual and Visual Work",Related Objects,0.7949395230661208
"Single Object, Single Textual and Visual Work",Ownership,0.73892757295466
"Single Object, Single Textual and Visual Work",Custody,0.7471933532703238
"Single Object, Single Textual and Visual Work",Location,0.7336648594086151
"Single Object, Single Textual and Visual Work",Credit / Attribution Statement,0.7026214128186173
"Single Object, Single Textual and Visual Work",Rights Statement,0.7000349192618354
"Single Object, Single Textual and Visual Work",RightsStatements.org Assertions,0.0
"Single Object, Single Textual and Visual Work",Digital Objects,0.3010117666035453
"Single Object, Single Textual and Visual Work",Digital Images,0.6174375616221695
"Single Object, Single Textual and Visual Work",Digital Surrogates,0.6557154390650628
"Single Object, Single Textual and Visual Work",Home Page,0.6238863256965222
"Single Object, Single Textual and Visual Work",Other Pages,0.4988825433131244
