Recipe A,Recipe B,Similarity Score
Embedded or referenced Annotations,Embedding HTML in descriptive properties,0.13758463928469836
Embedded or referenced Annotations,Rights statement,0.13990947483697813
Embedded or referenced Annotations,Simple Manifest - Book,0.1848136313820556
Embedded or referenced Annotations,Viewing direction and Its Effect on Navigation,0.14266916730136697
Embedded or referenced Annotations,"Book 'behavior' Variations (continuous, individuals)",0.1589560400804444
Embedded or referenced Annotations,Load a Preview Image Before the Main Content,0.13619676009760306
Embedded or referenced Annotations,Audio Presentation with Accompanying Image,0.15109561186716752
Embedded or referenced Annotations,Begin playback at a specific point - Time-based media,0.1268010631183187
Embedded or referenced Annotations,Providing Access to Transcript Files of A/V Content,0.13996299299202414
Embedded or referenced Annotations,HTML in Annotations,0.3160275911640481
Embedded or referenced Annotations,Simple Annotation — Tagging,0.22067003147878458
Embedded or referenced Annotations,Table of Contents for Book Chapters,0.15925550881674438
Embedded or referenced Annotations,Table of Contents for A/V Content,0.13700021843380497
Embedded or referenced Annotations,Metadata on any Resource,0.12613703397515877
Embedded or referenced Annotations,Multi-volume Work with Individually-bound Volumes,0.10913777391989773
Embedded or referenced Annotations,Multiple Volumes in a Single Bound Volume,0.1450192197235059
Embedded or referenced Annotations,Simple Collection,0.13892448395782164
Embedded or referenced Annotations,Providing Alternative Representations,0.1780541432283307
Embedded or referenced Annotations,Linking to Web Page of an Object,0.1772810450059015
Embedded or referenced Annotations,Linking to Structured Metadata,0.18007314429314275
Embedded or referenced Annotations,Table of Contents for Multiple A/V Files on a Single Canvas,0.14437140942770313
Embedded or referenced Annotations,Table of Contents for Multiple A/V Files on Multiple Canvases,0.13337307511674487
Embedded or referenced Annotations,Basic Newspaper,0.18393387157819724
Embedded or referenced Annotations,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.17254316398290304
Embedded or referenced Annotations,Image Thumbnail for Manifest,0.14043766944407926
Embedded or referenced Annotations,Displaying Multiple Values with Language Maps,0.14904854577677962
Embedded or referenced Annotations,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.14810675772840737
Embedded or referenced Annotations,Locate a Manifest on a Web Map,0.15743620361126645
Embedded or referenced Annotations,Load Manifest Beginning with a Specific Canvas,0.1826017751827947
Embedded or referenced Annotations,Using Caption and Subtitle Files with Video Content,0.1466246866858868
Embedded or referenced Annotations,Navigation by Chronology,0.08123106462018176
Embedded or referenced Annotations,Acknowledge Content Contributors,0.12094497201784854
Embedded or referenced Annotations,Locate Multiple Canvases on a Web Map,0.1483451383835457
Embedded or referenced Annotations,Annotation with a Non-Rectangular Polygon (Updated),0.1444511367596058
Embedded or referenced Annotations,Simplest Annotation,0.31785771154198894
Embedded or referenced Annotations,Missing Images in a Sequence,0.16991015367496504
Embedded or referenced Annotations,Addressing a Spatial Region,0.16944896998597533
Embedded or referenced Annotations,Image in Annotations,0.24898472164862995
Missing Images in a Sequence,Simplest Manifest - Single Image File,0.33827747061549535
Missing Images in a Sequence,Simplest Manifest - Audio,0.18243033050448274
Missing Images in a Sequence,Simplest Manifest - Video,0.20980037574139906
Missing Images in a Sequence,Image and Canvas with Differing Dimensions,0.2815411915773598
Missing Images in a Sequence,Support Deep Viewing with Basic Use of a IIIF Image Service,0.4299960414394536
Missing Images in a Sequence,Internationalization and Multi-language Values,0.2185576702843173
Missing Images in a Sequence,Embedding HTML in descriptive properties,0.24431192992676495
Missing Images in a Sequence,Rights statement,0.2488015286812567
Missing Images in a Sequence,Simple Manifest - Book,0.3680043619144831
Missing Images in a Sequence,Viewing direction and Its Effect on Navigation,0.2836502644550137
Missing Images in a Sequence,"Book 'behavior' Variations (continuous, individuals)",0.33821293430305804
Missing Images in a Sequence,Load a Preview Image Before the Main Content,0.20267966944527363
Missing Images in a Sequence,Audio Presentation with Accompanying Image,0.24861166387378514
Missing Images in a Sequence,Begin playback at a specific point - Time-based media,0.168278886039892
Missing Images in a Sequence,Providing Access to Transcript Files of A/V Content,0.1863184645430689
Missing Images in a Sequence,HTML in Annotations,0.24609053139575995
Missing Images in a Sequence,Simple Annotation — Tagging,0.29669002648390674
Missing Images in a Sequence,Table of Contents for Book Chapters,0.3711070224792394
Missing Images in a Sequence,Table of Contents for A/V Content,0.19021011800245077
Missing Images in a Sequence,Metadata on any Resource,0.2324326833669164
Missing Images in a Sequence,Multi-volume Work with Individually-bound Volumes,0.13788868027356238
Missing Images in a Sequence,Multiple Volumes in a Single Bound Volume,0.26500171659218935
Missing Images in a Sequence,Simple Collection,0.1877013116849967
Missing Images in a Sequence,Providing Alternative Representations,0.35082745589689485
Missing Images in a Sequence,Linking to Web Page of an Object,0.28863950084242357
Missing Images in a Sequence,Linking to Structured Metadata,0.35548177686046556
Missing Images in a Sequence,Table of Contents for Multiple A/V Files on a Single Canvas,0.20466881437487902
Missing Images in a Sequence,Table of Contents for Multiple A/V Files on Multiple Canvases,0.19483058162029376
Missing Images in a Sequence,Basic Newspaper,0.17437794245822688
Missing Images in a Sequence,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.17847053705874252
Missing Images in a Sequence,Image Thumbnail for Manifest,0.3264898301381517
Missing Images in a Sequence,Displaying Multiple Values with Language Maps,0.2068000952136201
Missing Images in a Sequence,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.21451899535106653
Missing Images in a Sequence,Locate a Manifest on a Web Map,0.2423009570669487
Missing Images in a Sequence,Load Manifest Beginning with a Specific Canvas,0.3533769163501784
Missing Images in a Sequence,Using Caption and Subtitle Files with Video Content,0.17981748599893438
Missing Images in a Sequence,Navigation by Chronology,0.15258597137725113
Missing Images in a Sequence,Acknowledge Content Contributors,0.22236029249798717
Missing Images in a Sequence,Locate Multiple Canvases on a Web Map,0.23743017589468104
Missing Images in a Sequence,Annotation with a Non-Rectangular Polygon (Updated),0.16092813894503824
Missing Images in a Sequence,Simplest Annotation,0.3346217756654834
Missing Images in a Sequence,Embedded or referenced Annotations,0.16991015367496504
Missing Images in a Sequence,Addressing a Spatial Region,0.30426167490622646
Missing Images in a Sequence,Image in Annotations,0.37444857792503705
Addressing a Spatial Region,Simplest Manifest - Single Image File,0.29028422971061124
Addressing a Spatial Region,Simplest Manifest - Audio,0.18517618713269782
Addressing a Spatial Region,Simplest Manifest - Video,0.2102845440478907
Addressing a Spatial Region,Image and Canvas with Differing Dimensions,0.2623479974381843
Addressing a Spatial Region,Support Deep Viewing with Basic Use of a IIIF Image Service,0.3605497147161198
Addressing a Spatial Region,Internationalization and Multi-language Values,0.1947570143617638
Addressing a Spatial Region,Embedding HTML in descriptive properties,0.22309413450256843
Addressing a Spatial Region,Rights statement,0.2297798937224666
Addressing a Spatial Region,Simple Manifest - Book,0.31375634126954655
Addressing a Spatial Region,Viewing direction and Its Effect on Navigation,0.24161245723569683
Addressing a Spatial Region,"Book 'behavior' Variations (continuous, individuals)",0.26172032899161085
Addressing a Spatial Region,Load a Preview Image Before the Main Content,0.19256056558387824
Addressing a Spatial Region,Audio Presentation with Accompanying Image,0.2312344161628314
Addressing a Spatial Region,Begin playback at a specific point - Time-based media,0.17802681699102635
Addressing a Spatial Region,Providing Access to Transcript Files of A/V Content,0.18604437640254334
Addressing a Spatial Region,HTML in Annotations,0.22830463928185685
Addressing a Spatial Region,Simple Annotation — Tagging,0.284525953339442
Addressing a Spatial Region,Table of Contents for Book Chapters,0.2625889741903586
Addressing a Spatial Region,Table of Contents for A/V Content,0.18846823653097378
Addressing a Spatial Region,Metadata on any Resource,0.1926571075529977
Addressing a Spatial Region,Multi-volume Work with Individually-bound Volumes,0.15016074825404305
Addressing a Spatial Region,Multiple Volumes in a Single Bound Volume,0.2309976124909895
Addressing a Spatial Region,Simple Collection,0.1991547892318617
Addressing a Spatial Region,Providing Alternative Representations,0.29934325455836513
Addressing a Spatial Region,Linking to Web Page of an Object,0.2605856049370683
Addressing a Spatial Region,Linking to Structured Metadata,0.3028627862765035
Addressing a Spatial Region,Table of Contents for Multiple A/V Files on a Single Canvas,0.1934212267899445
Addressing a Spatial Region,Table of Contents for Multiple A/V Files on Multiple Canvases,0.18523117292034466
Addressing a Spatial Region,Basic Newspaper,0.26355029184932693
Addressing a Spatial Region,Using Caption and Subtitle Files in Multiple Languages with Video Content,0.1778984299701932
Addressing a Spatial Region,Image Thumbnail for Manifest,0.26090472339313453
Addressing a Spatial Region,Displaying Multiple Values with Language Maps,0.1898169165666301
Addressing a Spatial Region,Represent Canvas Fragment as a Geographic Area in a Web Mapping Client,0.20097130885999825
Addressing a Spatial Region,Locate a Manifest on a Web Map,0.22845958536281966
Addressing a Spatial Region,Load Manifest Beginning with a Specific Canvas,0.29981259744013716
Addressing a Spatial Region,Using Caption and Subtitle Files with Video Content,0.17846513463625838
Addressing a Spatial Region,Navigation by Chronology,0.13812491504890057
Addressing a Spatial Region,Acknowledge Content Contributors,0.19471721331656563
Addressing a Spatial Region,Locate Multiple Canvases on a Web Map,0.2178763295622692
Addressing a Spatial Region,Annotation with a Non-Rectangular Polygon (Updated),0.16027948741585238
Addressing a Spatial Region,Simplest Annotation,0.30370710423808356
Addressing a Spatial Region,Embedded or referenced Annotations,0.16944896998597533
Addressing a Spatial Region,Missing Images in a Sequence,0.30426167490622646
Addressing a Spatial Region,Image in Annotations,0.30757571650685406
Image in Annotations,Simplest Manifest - Single Image File,0.3568335974821258
Image in Annotations,Simplest Manifest - Audio,0.20931196163310672
Image in Annotations,Simplest Manifest - Video,0.23638739116613042
Image in Annotations,Image and Canvas with Differing Dimensions,0.3062024497629808
Image in Annotations,Support Deep Viewing with Basic Use of a IIIF Image Service,0.5416399649770374
Image in Annotations,Internationalization and Multi-language Values,0.24986035999648645
Image in Annotations,Embedding HTML in descriptive properties,0.32628429047046587
Image in Annotations,Rights statement,0.335149096229359
